Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
351173,Men 35-44,Brand Awareness,15 Days,Pinterest,0.12,$3389.52,0.7793380696016388,Los Angeles,English,4931,17037,1,Technology,2022-12-26,Silicon Saga
709806,Men 25-34,Brand Awareness,15 Days,Pinterest,0.05,$3389.64,0.2502461691381408,Los Angeles,English,4931,17037,1,Technology,2022-05-10,Pixel Pioneers
632669,All Ages,Brand Awareness,15 Days,Instagram,0.04,$3390.43,0.31,Los Angeles,English,8398,26396,10,Technology,2022-05-06,NexGen Nerds
162821,Men 18-24,Product Launch,15 Days,Instagram,0.03,$3396.47,5.58,Los Angeles,English,8414,26442,10,Technology,2022-10-13,Silicon Saga
687217,Men 25-34,Increase Sales,15 Days,Facebook,0.09,$3398.48,5.04,Los Angeles,English,8419,26457,6,Technology,2022-01-27,Gadget Giants
491464,Men 35-44,Brand Awareness,15 Days,Instagram,0.05,$3400.91,6.24,Los Angeles,English,8427,26481,4,Technology,2022-10-11,Code Crafters
537797,Women 45-60,Product Launch,15 Days,Facebook,0.08,$3405.57,1.37,Los Angeles,English,8438,26515,4,Technology,2022-11-22,Cyber Circuit
450428,All Ages,Product Launch,15 Days,Instagram,0.04,$3405.99,5.89,Los Angeles,English,8440,26518,2,Technology,2022-03-09,Code Crafters
642857,Women 18-24,Product Launch,15 Days,Twitter,0.03,$3406.57,5.61,Los Angeles,English,8442,26525,2,Technology,2022-10-10,Cyber Circuit
322312,Men 18-24,Market Expansion,15 Days,Pinterest,0.14,$3411.59,0.4808301392725707,Los Angeles,English,4967,17154,1,Technology,2022-06-22,Code Crafters
791979,Women 35-44,Increase Sales,15 Days,Twitter,0.13,$3414.70,6.62,Los Angeles,English,8464,26590,5,Technology,2022-04-20,Silicon Saga
922233,Women 18-24,Market Expansion,15 Days,Pinterest,0.13,$3419.91,0.1894720994903067,Los Angeles,English,4977,17188,1,Technology,2022-10-20,NexGen Nerds
441011,Men 25-34,Market Expansion,15 Days,Twitter,0.06,$3423.81,6.52,Los Angeles,English,8484,26651,9,Technology,2022-09-25,Tech Titans
745196,Women 25-34,Increase Sales,15 Days,Pinterest,0.13,$3425.57,0.4486556318119525,Los Angeles,English,4985,17216,1,Technology,2022-04-10,NexGen Nerds
759981,Women 35-44,Brand Awareness,15 Days,Facebook,0.13,$3434.65,7.03,Los Angeles,English,8514,26739,9,Technology,2022-06-26,Giga Geeks
264550,Men 45-60,Brand Awareness,15 Days,Pinterest,0.07,$3438.40,0.4790426666358697,Los Angeles,English,5005,17280,1,Technology,2022-12-04,Gadget Giants
208702,Men 25-34,Product Launch,15 Days,Facebook,0.04,$3445.98,1.43,Los Angeles,English,8542,26823,4,Technology,2022-09-15,Cyber Circuit
607317,Women 18-24,Market Expansion,15 Days,Pinterest,0.08,$3454.83,1.0188594029195737,Los Angeles,English,5029,17357,1,Technology,2022-10-01,Silicon Saga
617962,Men 45-60,Market Expansion,15 Days,Facebook,0.02,$3454.96,7.37,Los Angeles,English,8564,26886,8,Technology,2022-10-25,Silicon Saga
392182,Men 18-24,Brand Awareness,15 Days,Facebook,0.12,$3458.05,7.64,Los Angeles,English,8572,26909,2,Technology,2022-09-14,Gadget Giants
621542,Men 18-24,Product Launch,15 Days,Facebook,0.06,$3462.66,7.27,Los Angeles,English,8584,26945,4,Technology,2022-12-27,Quantum Quirks
317042,Men 45-60,Product Launch,15 Days,Instagram,0.04,$3463.06,3.14,Los Angeles,English,8585,26949,3,Technology,2022-12-15,Pixel Pioneers
960334,Men 18-24,Brand Awareness,15 Days,Pinterest,0.09,$3467.23,0.1018859402919573,Los Angeles,English,5048,17418,1,Technology,2022-07-02,Code Crafters
886017,Men 18-24,Brand Awareness,15 Days,Pinterest,0.07,$3472.34,1.1922442486795712,Los Angeles,English,5056,17445,1,Technology,2022-12-29,Gadget Giants
311425,Men 25-34,Brand Awareness,15 Days,Pinterest,0.1,$3475.02,0.1358479203892764,Los Angeles,English,5060,17458,1,Technology,2022-10-30,Silicon Saga
715997,Women 45-60,Increase Sales,15 Days,Facebook,0.09,$3479.37,2.07,Los Angeles,English,8626,27072,3,Technology,2022-09-10,Silicon Saga
260381,Women 18-24,Increase Sales,15 Days,Twitter,0.05,$3486.01,1.18,Los Angeles,English,8646,27130,6,Technology,2022-03-03,NexGen Nerds
883894,Women 35-44,Product Launch,15 Days,Twitter,0.11,$3486.06,1.79,Los Angeles,English,8646,27130,6,Technology,2022-08-16,Gadget Giants
641543,Women 25-34,Product Launch,15 Days,Twitter,0.12,$3487.06,1.64,Los Angeles,English,8650,27141,6,Technology,2022-04-24,Gadget Giants
822965,Men 18-24,Increase Sales,15 Days,Twitter,0.07,$3487.86,7.7,Los Angeles,English,8652,27148,1,Technology,2022-05-20,Gadget Giants
804960,Men 25-34,Market Expansion,15 Days,Facebook,0.14,$3488.42,7.81,Los Angeles,English,8654,27152,3,Technology,2022-12-24,Cyber Circuit
156470,Men 35-44,Market Expansion,15 Days,Pinterest,0.08,$3489.69,0.6595774029426713,Los Angeles,English,5085,17538,1,Technology,2022-06-18,Code Crafters
926023,All Ages,Brand Awareness,15 Days,Facebook,0.07,$3490.93,1.81,Los Angeles,English,8662,27177,8,Technology,2022-02-04,Tech Titans
434020,All Ages,Market Expansion,15 Days,Twitter,0.04,$3499.15,2.3,Los Angeles,English,8684,27241,10,Technology,2022-06-23,Giga Geeks
645301,All Ages,Brand Awareness,15 Days,Facebook,0.04,$3501.37,7.91,Los Angeles,English,8689,27258,2,Technology,2022-03-15,Pixel Pioneers
216064,All Ages,Product Launch,15 Days,Pinterest,0.11,$3503.77,0.1608725373030905,Los Angeles,English,5107,17611,1,Technology,2022-08-30,Innovate Infinity
955508,Women 45-60,Brand Awareness,15 Days,Twitter,0.09,$3508.73,2.53,Los Angeles,English,8710,27320,3,Technology,2022-02-19,Pixel Pioneers
737393,Men 25-34,Product Launch,15 Days,Pinterest,0.13,$3513.00,0.6899644377665884,Los Angeles,English,5122,17659,1,Technology,2022-11-05,Quantum Quirks
945159,Men 18-24,Increase Sales,15 Days,Instagram,0.04,$3518.89,3.94,Los Angeles,English,8733,27387,6,Technology,2022-12-20,Code Crafters
886652,Men 35-44,Market Expansion,15 Days,Facebook,0.08,$3519.02,3.05,Los Angeles,English,8733,27388,10,Technology,2022-08-13,Silicon Saga
884231,Men 35-44,Increase Sales,15 Days,Pinterest,0.14,$3519.80,0.9098235720808122,Los Angeles,English,5129,17684,1,Technology,2022-08-24,Giga Geeks
843394,Men 35-44,Market Expansion,15 Days,Twitter,0.1,$3521.40,0.17,Los Angeles,English,8738,27403,2,Technology,2022-01-01,Giga Geeks
208924,All Ages,Market Expansion,15 Days,Facebook,0.07,$3526.83,3.36,Los Angeles,English,8755,27452,9,Technology,2022-08-03,Cyber Circuit
481791,Women 35-44,Increase Sales,15 Days,Pinterest,0.12,$3529.01,1.2440809551439005,Los Angeles,English,5145,17735,1,Technology,2022-07-11,Innovate Infinity
676273,Women 45-60,Product Launch,15 Days,Twitter,0.09,$3539.56,7.28,Los Angeles,English,8791,27558,7,Technology,2022-01-24,Cyber Circuit
726305,Men 35-44,Brand Awareness,15 Days,Instagram,0.1,$3541.12,1.03,Los Angeles,English,8796,27575,4,Technology,2022-10-30,Gadget Giants
924134,Women 45-60,Product Launch,15 Days,Pinterest,0.1,$3541.71,0.6381277313022592,Los Angeles,English,5167,17806,1,Technology,2022-11-08,Pixel Pioneers
525839,Women 18-24,Brand Awareness,15 Days,Pinterest,0.01,$3542.48,0.0965235223818543,Los Angeles,English,5169,17813,1,Technology,2022-11-11,Innovate Infinity
694287,Women 35-44,Product Launch,15 Days,Instagram,0.07,$3557.31,2.3,Los Angeles,English,8839,27702,9,Technology,2022-12-08,Silicon Saga
774936,Men 35-44,Product Launch,15 Days,Twitter,0.13,$3557.61,7.35,Los Angeles,English,8841,27707,10,Technology,2022-02-21,Giga Geeks
807751,All Ages,Increase Sales,15 Days,Twitter,0.09,$3571.13,3.95,Los Angeles,English,8879,27821,5,Technology,2022-06-01,Cyber Circuit
832924,Women 25-34,Market Expansion,15 Days,Pinterest,0.03,$3576.54,0.9956222586424606,Los Angeles,English,5223,17990,1,Technology,2022-12-03,NexGen Nerds
582245,Men 45-60,Product Launch,15 Days,Facebook,0.08,$3577.31,6.35,Los Angeles,English,8897,27873,7,Technology,2022-12-30,Giga Geeks
633246,Men 18-24,Market Expansion,15 Days,Facebook,0.09,$3580.93,6.45,Los Angeles,English,8906,27901,3,Technology,2022-12-03,Pixel Pioneers
380150,All Ages,Increase Sales,15 Days,Instagram,0.09,$3581.68,6.01,Los Angeles,English,8908,27907,10,Technology,2022-05-20,Code Crafters
735679,Women 45-60,Increase Sales,15 Days,Twitter,0.05,$3584.61,7.83,Los Angeles,English,8916,27930,6,Technology,2022-06-15,NexGen Nerds
165661,Men 18-24,Market Expansion,15 Days,Facebook,0.1,$3585.18,1.22,Los Angeles,English,8918,27935,4,Technology,2022-12-28,Pixel Pioneers
879298,Men 25-34,Product Launch,15 Days,Facebook,0.04,$3586.15,1.2,Los Angeles,English,8922,27946,8,Technology,2022-11-06,Giga Geeks
569392,Men 45-60,Brand Awareness,15 Days,Pinterest,0.11,$3588.13,1.1118079800280258,Los Angeles,English,5243,18054,1,Technology,2022-04-30,Pixel Pioneers
800423,Men 35-44,Brand Awareness,15 Days,Twitter,0.12,$3590.18,0.17,Los Angeles,English,8933,27979,7,Technology,2022-04-05,Tech Titans
212890,Men 25-34,Market Expansion,15 Days,Pinterest,0.09,$3596.99,0.9920473133690584,Los Angeles,English,5257,18098,1,Technology,2022-03-03,Cyber Circuit
445233,Women 45-60,Product Launch,15 Days,Twitter,0.04,$3597.96,5.17,Los Angeles,English,8953,28038,7,Technology,2022-07-20,Giga Geeks
990410,All Ages,Product Launch,15 Days,Twitter,0.05,$3606.94,5.86,Los Angeles,English,8978,28112,9,Technology,2022-05-15,Gadget Giants
967427,Men 35-44,Market Expansion,15 Days,Instagram,0.05,$3630.68,0.13,Los Angeles,English,9037,28289,5,Technology,2022-09-14,Giga Geeks
618875,Women 45-60,Increase Sales,15 Days,Instagram,0.13,$3632.55,7.49,Los Angeles,English,9042,28304,9,Technology,2022-08-16,Code Crafters
617199,Women 45-60,Brand Awareness,15 Days,Facebook,0.04,$3647.31,2.77,Los Angeles,English,9083,28423,8,Technology,2022-10-25,NexGen Nerds
665724,Women 45-60,Product Launch,15 Days,Instagram,0.11,$3647.81,0.44,Los Angeles,English,9084,28428,6,Technology,2022-04-19,NexGen Nerds
669223,Men 18-24,Product Launch,15 Days,Twitter,0.01,$3651.49,3.47,Los Angeles,English,9094,28458,5,Technology,2022-04-11,Quantum Quirks
515821,Men 45-60,Increase Sales,15 Days,Instagram,0.04,$3661.64,1.95,Los Angeles,English,9120,28533,7,Technology,2022-11-19,Pixel Pioneers
925277,Men 18-24,Product Launch,15 Days,Instagram,0.13,$3661.72,7.7,Los Angeles,English,9120,28534,6,Technology,2022-07-31,Quantum Quirks
130227,Men 35-44,Increase Sales,15 Days,Twitter,0.07,$3663.96,5.24,Los Angeles,English,9126,28552,6,Technology,2022-06-02,Tech Titans
732021,Men 25-34,Increase Sales,15 Days,Facebook,0.13,$3664.11,5.95,Los Angeles,English,9127,28554,10,Technology,2022-06-02,Quantum Quirks
585052,Men 35-44,Brand Awareness,15 Days,Pinterest,0.06,$3666.56,0.2466712238647388,Los Angeles,English,5364,18449,1,Technology,2022-10-04,Quantum Quirks
248028,Women 35-44,Product Launch,15 Days,Facebook,0.08,$3669.18,6.33,Los Angeles,English,9142,28598,4,Technology,2022-04-10,Quantum Quirks
644723,All Ages,Market Expansion,15 Days,Twitter,0.07,$3672.43,0.48,Los Angeles,English,9151,28625,1,Technology,2022-05-12,Innovate Infinity
532236,Women 35-44,Increase Sales,15 Days,Twitter,0.15,$3675.62,7.5,Los Angeles,English,9160,28652,7,Technology,2022-09-06,Giga Geeks
615461,Women 35-44,Market Expansion,15 Days,Facebook,0.12,$3679.84,2.79,Los Angeles,English,9171,28685,4,Technology,2022-04-20,Cyber Circuit
810454,Men 35-44,Market Expansion,15 Days,Pinterest,0.13,$3683.82,1.2708930446944156,Los Angeles,English,5392,18539,1,Technology,2022-09-28,Pixel Pioneers
824139,Women 35-44,Brand Awareness,15 Days,Pinterest,0.1,$3683.93,0.1018859402919573,Los Angeles,English,5392,18540,1,Technology,2022-03-25,Code Crafters
185894,Men 25-34,Brand Awareness,15 Days,Instagram,0.01,$3685.42,4.79,Los Angeles,English,9185,28727,9,Technology,2022-12-27,Cyber Circuit
642728,Women 18-24,Brand Awareness,15 Days,Twitter,0.1,$3686.51,6.08,Los Angeles,English,9188,28736,9,Technology,2022-02-05,Innovate Infinity
947420,Women 25-34,Product Launch,15 Days,Facebook,0.14,$3689.78,3.8,Los Angeles,English,9197,28762,7,Technology,2022-03-10,Innovate Infinity
566120,Women 25-34,Product Launch,15 Days,Twitter,0.03,$3692.22,2.7,Los Angeles,English,9204,28783,4,Technology,2022-11-22,Cyber Circuit
273217,Men 25-34,Product Launch,15 Days,Twitter,0.13,$3693.87,1.68,Los Angeles,English,9209,28798,4,Technology,2022-01-27,Innovate Infinity
916346,Women 35-44,Market Expansion,15 Days,Facebook,0.15,$3695.07,3.51,Los Angeles,English,9213,28808,7,Technology,2022-07-26,NexGen Nerds
769133,Men 18-24,Product Launch,15 Days,Facebook,0.05,$3702.74,1.82,Los Angeles,English,9233,28868,1,Technology,2022-11-12,Quantum Quirks
920899,All Ages,Product Launch,15 Days,Instagram,0.08,$3703.29,2.81,Los Angeles,English,9235,28873,4,Technology,2022-03-26,Cyber Circuit
155046,Men 25-34,Market Expansion,15 Days,Instagram,0.13,$3709.80,7.12,Los Angeles,English,9252,28926,5,Technology,2022-04-26,Cyber Circuit
143764,All Ages,Increase Sales,15 Days,Pinterest,0.1,$3728.29,0.280633203962058,Los Angeles,English,5463,18770,1,Technology,2022-09-08,Giga Geeks
290940,Women 18-24,Market Expansion,15 Days,Facebook,0.01,$3730.57,2.61,Los Angeles,English,9307,29089,3,Technology,2022-04-26,Innovate Infinity
809171,Men 25-34,Increase Sales,15 Days,Facebook,0.02,$3732.72,7.6,Los Angeles,English,9314,29109,3,Technology,2022-09-11,Gadget Giants
871788,All Ages,Brand Awareness,15 Days,Facebook,0.02,$3737.80,6.44,Los Angeles,English,9329,29154,9,Technology,2022-06-18,Silicon Saga
184926,Women 25-34,Increase Sales,15 Days,Pinterest,0.11,$3741.13,0.8025752138787519,Los Angeles,English,5483,18837,1,Technology,2022-05-29,Giga Geeks
239743,Men 35-44,Product Launch,15 Days,Instagram,0.15,$3743.80,1.18,Los Angeles,English,9344,29198,3,Technology,2022-12-31,NexGen Nerds
329575,Men 35-44,Brand Awareness,15 Days,Pinterest,0.13,$3751.78,0.6113156417517441,Los Angeles,English,5499,18889,1,Technology,2022-06-04,Gadget Giants
103956,Women 35-44,Increase Sales,15 Days,Pinterest,0.04,$3753.27,0.874074119346792,Los Angeles,English,5501,18895,1,Technology,2022-12-24,Code Crafters
829884,All Ages,Increase Sales,15 Days,Instagram,0.1,$3754.63,3.79,Los Angeles,English,9371,29277,6,Technology,2022-12-06,Gadget Giants
975791,Men 35-44,Product Launch,15 Days,Instagram,0.03,$3766.68,0.77,Los Angeles,English,9405,29378,3,Technology,2022-08-06,Innovate Infinity
714628,All Ages,Product Launch,15 Days,Pinterest,0.02,$3768.48,1.3334545869789507,Los Angeles,English,5527,18979,1,Technology,2022-04-18,Gadget Giants
293507,Women 18-24,Increase Sales,15 Days,Twitter,0.05,$3771.14,5.17,Los Angeles,English,9420,29421,5,Technology,2022-09-15,Code Crafters
364194,Men 25-34,Increase Sales,15 Days,Pinterest,0.14,$3783.05,0.1555101193929875,Los Angeles,English,5550,19056,1,Technology,2022-04-01,Innovate Infinity
575766,Men 45-60,Increase Sales,15 Days,Facebook,0.14,$3790.39,1.08,Los Angeles,English,9471,29574,8,Technology,2022-09-24,Code Crafters
652378,Men 35-44,Market Expansion,15 Days,Instagram,0.05,$3790.58,3.46,Los Angeles,English,9472,29576,5,Technology,2022-01-22,Innovate Infinity
811484,Women 35-44,Brand Awareness,15 Days,Instagram,0.1,$3798.92,5.73,Los Angeles,English,9494,29642,7,Technology,2022-08-16,Tech Titans
763621,Women 18-24,Market Expansion,15 Days,Pinterest,0.11,$3804.61,0.4540180497220556,Los Angeles,English,5584,19165,1,Technology,2022-03-09,NexGen Nerds
636299,All Ages,Brand Awareness,15 Days,Twitter,0.13,$3804.76,1.61,Los Angeles,English,9509,29686,10,Technology,2022-10-25,Tech Titans
672166,Women 45-60,Market Expansion,15 Days,Pinterest,0.06,$3808.60,1.227993701413591,Los Angeles,English,5590,19186,1,Technology,2022-07-21,Quantum Quirks
831942,Men 45-60,Product Launch,15 Days,Twitter,0.1,$3811.46,5.68,Los Angeles,English,9526,29736,5,Technology,2022-11-25,Cyber Circuit
435206,Men 25-34,Market Expansion,15 Days,Pinterest,0.06,$3818.61,1.0420965471966868,Los Angeles,English,5606,19237,1,Technology,2022-07-17,Quantum Quirks
820330,Men 18-24,Product Launch,15 Days,Facebook,0.05,$3820.83,2.16,Los Angeles,English,9552,29813,10,Technology,2022-06-19,Innovate Infinity
720683,Women 35-44,Market Expansion,15 Days,Instagram,0.07,$3820.84,4.69,Los Angeles,English,9552,29814,6,Technology,2022-11-18,Silicon Saga
570081,Men 45-60,Market Expansion,15 Days,Instagram,0.09,$3827.09,3.57,Los Angeles,English,9569,29864,1,Technology,2022-08-04,Innovate Infinity
372794,Men 25-34,Market Expansion,15 Days,Twitter,0.1,$3831.64,6.53,Los Angeles,English,9581,29899,5,Technology,2022-06-29,Code Crafters
424570,Women 35-44,Brand Awareness,15 Days,Instagram,0.08,$3832.36,5.93,Los Angeles,English,9583,29904,7,Technology,2022-04-08,Quantum Quirks
954834,Men 35-44,Increase Sales,15 Days,Twitter,0.15,$3836.73,3.49,Los Angeles,English,9593,29935,6,Technology,2022-01-05,Silicon Saga
600977,Men 18-24,Market Expansion,15 Days,Facebook,0.07,$3840.54,1.62,Los Angeles,English,9605,29971,3,Technology,2022-11-27,NexGen Nerds
768046,All Ages,Product Launch,15 Days,Instagram,0.04,$3840.86,6.91,Los Angeles,English,9606,29974,7,Technology,2022-12-16,Quantum Quirks
796650,All Ages,Product Launch,15 Days,Pinterest,0.13,$3841.08,1.124320288484933,Los Angeles,English,5642,19353,1,Technology,2022-11-25,Innovate Infinity
302332,Men 18-24,Increase Sales,15 Days,Pinterest,0.08,$3859.97,0.6631523482160734,Los Angeles,English,5671,19447,1,Technology,2022-04-10,Pixel Pioneers
781180,Men 45-60,Market Expansion,15 Days,Twitter,0.04,$3860.41,0.26,Los Angeles,English,9657,30126,1,Technology,2022-01-02,Silicon Saga
230072,Men 35-44,Increase Sales,15 Days,Facebook,0.13,$3865.31,4.82,Los Angeles,English,9671,30165,5,Technology,2022-11-29,Giga Geeks
318592,Women 35-44,Product Launch,15 Days,Instagram,0.01,$3868.16,0.54,Los Angeles,English,9678,30187,6,Technology,2022-02-05,Gadget Giants
752669,Women 35-44,Product Launch,15 Days,Instagram,0.1,$3873.39,3.35,Los Angeles,English,9693,30231,4,Technology,2022-08-02,Innovate Infinity
642686,Women 45-60,Market Expansion,15 Days,Pinterest,0.03,$3876.73,0.6881769651298875,Los Angeles,English,5698,19537,1,Technology,2022-03-19,Pixel Pioneers
721852,Women 25-34,Product Launch,15 Days,Pinterest,0.15,$3877.52,0.5791411342911261,Los Angeles,English,5700,19541,1,Technology,2022-08-28,Tech Titans
479085,Women 25-34,Brand Awareness,15 Days,Twitter,0.08,$3885.81,4.46,Los Angeles,English,9725,30327,4,Technology,2022-12-25,Tech Titans
203460,All Ages,Product Launch,15 Days,Twitter,0.11,$3893.94,1.5,Los Angeles,English,9748,30392,2,Technology,2022-04-05,Gadget Giants
167682,Women 45-60,Brand Awareness,15 Days,Pinterest,0.03,$3893.94,0.9723851143653476,Los Angeles,English,5725,19623,1,Technology,2022-06-29,Cyber Circuit
312705,Men 45-60,Product Launch,15 Days,Facebook,0.07,$3895.22,3.06,Los Angeles,English,9752,30406,2,Technology,2022-01-31,Silicon Saga
639540,Women 35-44,Market Expansion,15 Days,Instagram,0.05,$3899.21,5.35,Los Angeles,English,9762,30434,4,Technology,2022-04-08,Quantum Quirks
222013,Men 35-44,Increase Sales,15 Days,Facebook,0.14,$3899.67,6.74,Los Angeles,English,9763,30439,1,Technology,2022-04-04,Quantum Quirks
100129,Men 35-44,Brand Awareness,15 Days,Twitter,0.1,$3909.89,2.9,Los Angeles,English,9792,30525,8,Technology,2022-07-05,Tech Titans
988822,Men 18-24,Increase Sales,15 Days,Facebook,0.04,$3912.31,7.84,Los Angeles,English,9798,30543,9,Technology,2022-11-11,Giga Geeks
641964,Men 45-60,Market Expansion,15 Days,Instagram,0.14,$3913.54,3.45,Los Angeles,English,9804,30560,9,Technology,2022-11-27,Giga Geeks
911527,Men 35-44,Increase Sales,15 Days,Facebook,0.1,$3915.34,0.94,Los Angeles,English,9809,30574,7,Technology,2022-10-27,Code Crafters
200408,Men 18-24,Brand Awareness,15 Days,Pinterest,0.08,$3919.05,0.1483602288461835,Los Angeles,English,5766,19759,1,Technology,2022-07-10,Cyber Circuit
799430,All Ages,Increase Sales,15 Days,Instagram,0.04,$3924.87,5.91,Los Angeles,English,9834,30649,2,Technology,2022-05-05,Gadget Giants
537825,Women 18-24,Increase Sales,15 Days,Pinterest,0.02,$3936.50,0.3485571641566962,Los Angeles,English,5795,19852,1,Technology,2022-03-15,Gadget Giants
871106,Men 45-60,Product Launch,15 Days,Twitter,0.08,$3939.18,2.31,Los Angeles,English,9876,30773,5,Technology,2022-07-29,Quantum Quirks
565757,Men 35-44,Product Launch,15 Days,Instagram,0.07,$3940.25,7.96,Los Angeles,English,9878,30779,9,Technology,2022-02-22,Innovate Infinity
870189,Men 45-60,Increase Sales,15 Days,Instagram,0.05,$3943.49,7.87,Los Angeles,English,9887,30807,9,Technology,2022-10-24,Gadget Giants
